score,group,threshold,split,cell_type,drug,dose
11.005024,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-12.959876,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.6690412,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.69297343,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.0616302,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.0235407,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.015217841,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.558089,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.6264753,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.0141218,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
